Title,Artist,track_id
Burn,Ellie Goulding,5lF0pHbsJ0QqyIrLweHJPW
All About That Bass,Meghan Trainor,5jE48hhRu8E6zBDPRSkEq7
Loyal (feat. Lil Wayne & Tyga),Chris Brown,4lVjEPhgFAfEyXv18iSiQ7
Habits (Stay High),Tove Lo,14OxJlLdcHNpgsm4DRwDOB
Say Something,A Great Big World,6Vc5wAMmXdKIAM7WUoEb7N
Don't Tell 'Em,Jeremih,0Dc7J9VPV4eOInoxUiZrsL
2 On (feat. ScHoolboy Q),Tinashe,3jVtllWS5CFFWLQng8sKsr
Drunk in Love (feat. Jay-Z),BeyoncÃ©,6jG2YzhxptolDzLHTGLt7S
Magic,Coldplay,23khhseCLQqVMCIT1WMAns
Don't,Ed Sheeran,6gTJaPuj8DT8RjuDJyBgzP
You Know You Like It,DJ Snake,0OpcI3rARLsNWgVbPdwHD9
She Looks So Perfect,5 Seconds of Summer,1gugDOSMREb34Xo0c1PlxM
Hot N*gga,Bobby Shmurda,19gEmPjfqSZT0ulDRfjl0m
Style,Taylor Swift,3NysTSbzfBe3rbMALJ7CPx
Chandelier,Sia,2s1sdSqGcKxpPr5lCl7jAV
Man Of The Year,ScHoolboy Q,7AvprzMsRJpybaalckaT8c
XO,BeyoncÃ©,40xhyfAPDoMtv494MfPevP
Sing,Ed Sheeran,6K8qKeWo5MsFED7wCR6Kop
Bailando - Spanish Version,Enrique Iglesias,32lm3769IRfcnrQV11LO4E
Turn Down for What,DJ Snake,67awxiNHNyjMXhVgsHuIrs
First,Cold War Kids,3omXshBamrREltcf24gYDC
Jealous - Remix,Nick Jonas,5NQJnRpJHRaupdegphntQT
Show Me (feat. Chris Brown),Kid Ink,4q6dqyGM25sKFU8nYAGRe4
Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,5fnA9mkIfScSqHIpeDyvck
Fancy,Iggy Azalea,3oiMJQAWVaxSubJ7b2VUtX
Up (feat. Demi Lovato),Olly Murs,1RidHM9BC4M8DpfSQ6YLJh
Elastic Heart,Sia,5S9lfZu1YF8xKkgSsqL2Bd
Gecko (Overdrive) - Radio Edit,Oliver Heldens,483XiZ5o13Cc1zoWV7jGml
Red Lights,TiÃ«sto,5L2l7mI8J1USMzhsmdjat9
Talking Body,Tove Lo,2tpfxAXiI52znho4WE3XFA
Anaconda,Nicki Minaj,794F99D5BQHS5ZGRXAs7I5
Geronimo,Sheppard,19cL3SOKpwnwoKkII7U3Wh
Talk Dirty (feat. 2 Chainz),Jason Derulo,6g6A7qNhTfUgOSH7ROOxTD
Somebody,Natalie La Rose,7ioiB40H9xKs04QtIso2I3
Hideaway,Kiesza,0c6xIDDpzE81m2q797ordA
I Will Never Let You Down,Rita Ora,7D1uVjVMC9nbi9vPZTgLlV
Bad Blood,Taylor Swift,273dCMFseLcVsoSWx59IoE
Black Widow,Iggy Azalea,7pNC5ZIKtwUK0ReSpM3P9f
Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,2QtJA4gbwe1AcanB2p21aP
Ugly Heart,G.R.L.,3qqho4PnTn3zlMPBzWhFFD
Amnesia,5 Seconds of Summer,1JCCdiru7fhstOIF4N7WJC
#SELFIE,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw
Money On My Mind,Sam Smith,09UUDUFaudMcUkocm2iqR8
Na Na,Trey Songz,5maiP9UMnTSgoxPX8X3bdz
Trumpets,Jason Derulo,5KONnBIQ9LqCxyeSPin26k
Love Runs Out,OneRepublic,5BJSZocnCeSNeYMj3iVqM7
Wasted,TiÃ«sto,7m3povhdMDLZwuEKak0l0n
Wrapped Up (feat. Travie McCoy),Olly Murs,39lS97papXAI72StGRtZBo
Faded,ZHU,2GQEM9JuHu30sGFvRYeCxz
I Got U,Duke Dumont,69gQgkobVW8bWjoCjBYQUd
I See Fire,Ed Sheeran,1fu5IQSRgPxJL2OTP7FVLW
The Heart Wants What It Wants,Selena Gomez,6wJwkMo278iWVlWl1XQ4WA
The Man,Aloe Blacc,2stPxcgjdSImK7Gizl8ZUN
Wiggle (feat. Snoop Dogg),Jason Derulo,2sLwPnIP3CUVmIuHranJZU
Ghost,Ella Henderson,4z7gh3aIZV9arbL9jJSc5J
Not a Bad Thing,Justin Timberlake,3nB82yGjtbQFSU0JLAwLRH
Post to Be (feat. Chris Brown & Jhene Aiko),Omarion,0fgZUSa7D7aVvv3GfO0A1n
Uptown Funk (feat. Bruno Mars),Mark Ronson,32OlwWuMpZ6b0aN2RZOeMS
Thinking out Loud,Ed Sheeran,34gCuhDGsG4bRPIf9bb02f
See You Again (feat. Charlie Puth),Wiz Khalifa,7KA4W4McWYRpgf0fWsJZWB
What Do You Mean?,Justin Bieber,4B0JvthVoAAuygILe3n4Bs
Lean On,Major Lazer,1Lim1Py7xBgbAkAys3AGAG
"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,4frLb7nWtsz2ymBE6k2GRP
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,2SiZYlOxQCmYtWmvv2dxiS
The Nights,Avicii,0ct6r3EGTcMLPtrXHDvVjc
The Less I Know The Better,Tame Impala,1ol7LFeUEsEvG1s1n07wGn
Daddy Issues,The Neighbourhood,5E30LdtzQTGqRvNd7l6kG5
Love Yourself,Justin Bieber,50kpGaPAhYJ3sGmk6vplg0
Shut Up and Dance,WALK THE MOON,4kbj5MwxO1bq9wjT5g9HaA
Way down We Go,KALEO,0y1QJc3SJVPKJ1OvFmFqe6
One Last Time,Ariana Grande,7xoUc6faLbCqZO6fQEYprd
Don't,Bryson Tiller,3pXF1nA74528Edde4of9CC
The Hills,The Weeknd,7fBv7CLKzipRk6EC6TWHOB
Outside (feat. Ellie Goulding),Calvin Harris,7MmG8p0F9N3C4AXdK6o6Eb
Sorry,Justin Bieber,09CtPGIpYB4BrO8qb1RGsF
Time of Our Lives,Pitbull,2bJvI42r8EF3wxjOuDav4r
Style,Taylor Swift,3NysTSbzfBe3rbMALJ7CPx
Electric Love,BÃ˜RNS,2GiJYvgVaD2HtM8GqD9EgQ
Lush Life,Zara Larsson,1rIKgCH4H52lrvDcz50hS8
Drag Me Down,One Direction,3gaBzfwXHucIPYESXsV73c
How Deep Is Your Love,Calvin Harris,22mek4IiqubGD9ctzxc69s
Can't Feel My Face,The Weeknd,22VdIZQfgXJea34mQxlt81
Love Me Harder,Ariana Grande,2247qD9kVEBW5bQsfXnPTm
Locked Away (feat. Adam Levine),R. City,7x5xYW5W42OGPAdHUyyguy
Hotline Bling,Drake,0wwPcA6wtMf6HUMpIRdeP7
Perfect,One Direction,3NLnwwAQbbFKcEcV8hDItk
Sugar (feat. Francesco Yates),Robin Schulz,5tf1VVWniHgryyumXyJM7w
Cool for the Summer,Demi Lovato,3uwnnTQcHM1rDqSfA4gQNz
Like I Can,Sam Smith,2TeLIzFBe3hxkPR5FIQZut
Take Me to Church,Hozier,1CS7Sd1u5tWkstBhpssyjP
FourFiveSeconds,Rihanna,78TTtXnFQPzwqlbtbwqN0y
Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,2YlZnw2ikdb837oKMKjBkW
Firestone,Kygo,4gek9UL5WceAq1qiZlhmGM
Renegades,X Ambassadors,0fYVliAYKHuPmECRs1pbRf
Fight Song,Rachel Platten,37f4ITSlgPX81ad2EvmVQr
In The Night,The Weeknd,25KybV9BOUlvcnv7nN3Pyo
My House,Flo Rida,6Knv6wdA0luoMUuuoYi2i1
Want to Want Me,Jason Derulo,7oGZAicScQt96OAW4AruYy
Stitches,Shawn Mendes,5jsw9uXEGuKyJzs0boZ1bT
Runaway (U & I),Galantis,46lFttIf5hnUZMGvjK0Wxo
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,5uDASfU19gDxSjW8cnCaBp
Stole the Show,Kygo,5masKPHeAOVNgxdLebIcK7
oui,Jeremih,0PJIbOdMs3bd5AT8liULMQ
Trap Queen,Fetty Wap,2d8JP84HNLKhmd6IYOoupQ
King Kunta,Kendrick Lamar,0N3W5peJUQtI4eyR6GJT5O
Black Magic,Little Mix,6rmXhRIemCTPyMYZRDN7Qg
Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),Felix Jaehn,3c8iiZGfEammKJuWTErE5x
When We Were Young,Adele,7GgWAITsYJaRM3r50rfh5w
Wildest Dreams,Taylor Swift,2fuiA0FQANMrcr2jXMc0nP
679 (feat. Remy Boyz),Fetty Wap,5NQbUaeTEOGdD6hHcre0dZ
Where Are Ãœ Now (with Justin Bieber),Jack Ãœ,66hayvUbTotekKU3H4ta1f
Die A Happy Man,Thomas Rhett,5kNe7PE09d6Kvw5pAsx23n
Worth It (feat. Kid Ink),Fifth Harmony,41Fflg7qHiVOD6dEPvsCzO
Antidote,Travis Scott,1wHZx0LgzFHyeIZkUydNXq
Send My Love (To Your New Lover),Adele,7f5dRZ6W2Si4SoPLQxNHbm
The Heart Wants What It Wants,Selena Gomez,6wJwkMo278iWVlWl1XQ4WA
Never Forget You,Zara Larsson,6hmhG1b4LEyNuashVvuIAo
Bad Blood,Taylor Swift,273dCMFseLcVsoSWx59IoE
Unsteady,X Ambassadors,7lGKEWMXVWWTt3X71Bv44I
Ex's & Oh's,Elle King,70eDxAyAraNTiD6lx2ZEnH
Ayo,Chris Brown,0k6DnZMLoEUH8NGD5zh2SE
Jumpman,Drake,27GmP9AWRs744SzKcpJsTZ
You Know You Like It,DJ Snake,0OpcI3rARLsNWgVbPdwHD9
"Honey, I'm Good.",Andy Grammer,4MflGTO2ZTcSQ12bWcyRgI
Hello,Adele,7nu3WTqdPPEApNFl2YAmx0
No Type,Rae Sremmurd,4scpF6J5uMBvoh6sFB7EL1
Five More Hours,Deorro,3MOECVkNshqHYTPt5DZcdN
High By The Beach,Lana Del Rey,7g3htkaLz4ETFn0cifwM3y
Please Don't Go,Joel Adams,3cNjgVBKTJ1SvKhunrCdVy
I Really Like You,Carly Rae Jepsen,2hHLbkatPwOOmrNxTiD41L
Lips Are Movin,Meghan Trainor,6gj08XDlv9Duc2fPOxUmVD
Love Myself,Hailee Steinfeld,36phXHOKx8rO7CMp2vNX4x
11-Jul,BeyoncÃ©,3cNdCwWCyHfjEd7J51sSne
Do It Again,Pia Mia,72Bz4ciRZPBcVSw0nrZDHi
All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,6TaqooOXAEcijL6G1AWS2K
Spirits,The Strumbellas,1VyiUi0mRnSKgtHa5dBoUd
Water Under the Bridge,Adele,4jL6WWKFDqCOPo2hC3VhSS
Post to Be (feat. Chris Brown & Jhene Aiko),Omarion,0fgZUSa7D7aVvv3GfO0A1n
Let It Go,James Bay,13HVjjWUZFaWilh2QUJKsP
GDFR (feat. Sage the Gemini & Lookas),Flo Rida,26rdOwwjC2UnweK3xeS58u
Here,Alessia Cara,5zUQZjVB6bfewBXWqsP9PY
Fast Car,Jonas Blue,1SN1vSPsr4V4tIUTR3s8YW
Light It Up - Remix,Major Lazer,500mvzh7TRZ0YdnVeHhj8b
All Eyes on You (feat. Chris Brown & Nicki Minaj),Meek Mill,0hy1SOTEn9ifXTzOwnCwEr
Barcelona,George Ezra,2ixsaeFioXJmMgkkbd4uj1
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,2XPc8gL9PwxGURQFcFaDJR
Slow Motion,Trey Songz,4NYwy0R3NdvORX2B6OZXBT
Sunset Lover,Petit Biscuit,3WRQUvzRvBDr4AxMWhXc5E
Same Old Love,Selena Gomez,1BZG99C7Co1r6QUC3zaS59
Mountain at My Gates,Foals,3f7OyfSoDbQC0LRDQiytPp
Talking Body,Tove Lo,2tpfxAXiI52znho4WE3XFA
I Don't Mind (feat. Juicy J),USHER,7aXuop4Qambx5Oi3ynsKQr
Geronimo,Sheppard,19cL3SOKpwnwoKkII7U3Wh
Easy Love,Sigala,5s7xgzXtmY4gMjeSlgisjy
I Want You To Know,Zedd,60wwxj6Dd9NJlirf84wr2c
"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",Flo Rida,2S5LNtRVRPbXk01yRQ14sZ
My Way (feat. Monty),Fetty Wap,1WoOzgvz6CgH4pX6a1RKGp
Starboy,The Weeknd,5gDWsRxpJ2lZAffh5p7K0w
One Dance,Drake,539UkWVh6FopB0mTR314jd
Love Yourself,Justin Bieber,50kpGaPAhYJ3sGmk6vplg0
Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw
Hello,Adele,7nu3WTqdPPEApNFl2YAmx0
Pink + White,Frank Ocean,2FmADxrIphJZSrHzwYkUcR
Treat You Better,Shawn Mendes,3QGsuHI8jO1Rx4JWLUh9jd
Cheap Thrills (feat. Sean Paul),Sia,3S4px9f4lceWdKf0gWciFu
Let Me Love You,DJ Snake,0lYBSQXN6rCTvUZvg9S0lU
Ride,Twenty One Pilots,2Z8WuEywRWYTKe1NybPQEW
Sorry,Justin Bieber,09CtPGIpYB4BrO8qb1RGsF
7 Years,Lukas Graham,5kqIPrATaCc2LqxVWzQGbk
Hymn for the Weekend,Coldplay,3RiPr603aXAoi4GHyXx0uy
This Is What You Came For,Calvin Harris,0azC730Exh71aQlOt9Zj3y
Don't,Bryson Tiller,3pXF1nA74528Edde4of9CC
Cake By The Ocean,DNCE,76hfruVvmfQbw0eYn1nmeC
Needed Me,Rihanna,4pAl7FkDMNBsjykPXo91B3
Don't Let Me Down,The Chainsmokers,1i1fxkWeaMmKEB4T7zqbzK
Heathens,Twenty One Pilots,6i0V12jOa3mr6uu4WYhUBr
In the Name of Love,Martin Garrix,23L5CiUhw2jV1OIMwthR3S
Dancing On My Own,Calum Scott,2BOqDYLOJBiMOXShCV1neZ
Faded,Alan Walker,698ItKASDavgwZ3WjaWjtz
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1MtUq6Wp1eQ8PC6BbPCj8P
Wait a Minute!,WILLOW,0y60itmpH0aPKsFiGxmtnh
Can I Be Him,James Arthur,0VhgEqMTNZwYL1ARDLLNCX
This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,1A8j067qyiNwQnZT0bzUpZ
My Way,Calvin Harris,1vvNmPOiUuyCbgWmtc6yfm
Exchange,Bryson Tiller,43PuMrRfbyyuz4QpZ3oAwN
Hotline Bling,Drake,0wwPcA6wtMf6HUMpIRdeP7
Adventure of a Lifetime,Coldplay,69uxyAqqPIsUyTO8txoP2M
PILLOWTALK,ZAYN,7Kux9Q1ZYx1V1j3wre0aWk
White Iverson,Post Malone,2YKm2APgaXNsseFrizTsKM
NO,Meghan Trainor,0l0CvurVUrr2w3Jj1hOVFc
Renegades,X Ambassadors,0fYVliAYKHuPmECRs1pbRf
Work from Home (feat. Ty Dolla $ign),Fifth Harmony,4tCtwWceOPWzenK2HAIJSb
Stole the Show,Kygo,5masKPHeAOVNgxdLebIcK7
Ophelia,The Lumineers,3d8y0t70g7hw2FOWl9Z4Fm
Hear Me Now,Alok,39cmB3ZoTOLwOTq7tMNqKa
"Me, Myself & I",G-Eazy,40YcuQysJ0KlGQTeGUosTC
Perfect Strangers,Jonas Blue,3P3pw6C19j31Rnzgo3JG7o
My House,Flo Rida,6Knv6wdA0luoMUuuoYi2i1
Low Life (feat. The Weeknd),Future,6qjlcNvLc0kEO2LVvkYx0u
Say It,Tory Lanez,2Gyc6e2cLxA5hoX1NOvYnU
Too Good,Drake,3BtuIIrQlkujKPuWF2B85z
Middle,DJ Snake,57kR5SniQIbsbVoIjjOUDa
Roses,The Chainsmokers,5MgBUUjbkQ27Kd9CbeZFLo
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,4dASQiO1Eoo3RJvt74FtXB
Fast Car,Jonas Blue,1SN1vSPsr4V4tIUTR3s8YW
When We Were Young,Adele,7GgWAITsYJaRM3r50rfh5w
Shout Out to My Ex,Little Mix,0ErK6K0kYr0Ow2RkPMhmMs
"Sit Still, Look Pretty",Daya,6ZtiywT2Qm50a1uR0jlY35
Never Forget You,Zara Larsson,6hmhG1b4LEyNuashVvuIAo
History,One Direction,4cluDES4hQEUhmXj6TXkSo
Controlla,Drake,1FlY15vdP570PJucy6JdYm
Send My Love (To Your New Lover),Adele,7f5dRZ6W2Si4SoPLQxNHbm
Unsteady,X Ambassadors,7lGKEWMXVWWTt3X71Bv44I
I Know What You Did Last Summer,Shawn Mendes,2GyA33q5rti5IxkMQemRDH
When You Love Someone,James TW,0TXNKTzawI6VgLoA9UauRp
Trouble,Cage The Elephant,4sebUbjqbcgDSwG6PbSGI0
Tuesday (feat. Danelle Sandoval),Burak Yeter,7EVk9tRb6beJLTHrg6AkY9
Jumpman,Drake,27GmP9AWRs744SzKcpJsTZ
Somebody Else,The 1975,5hc71nKsUgtwQ3z52KEKQk
The Ocean (feat. Shy Martin),Mike Perry,2CPqh63wRVscbceKcPxwvv
Into You,Ariana Grande,63y6xWR4gXz7bnUGOk8iI6
Alone,Marshmello,3MEYFivt6bilQ9q9mFWZ4g
Lost Boy,Ruth B.,0zMzyHAeMvwq5CRstru1Fp
Hurts So Good,Astrid S,46u5B2WN4wryYLZuMAOmI4
The Greatest (feat. Kendrick Lamar),Sia,7xHWNBFm6ObGEQPaUxHuKO
All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,6TaqooOXAEcijL6G1AWS2K
Alaska,Maggie Rogers,4HfLQJtVT1KiX1eVedDyTm
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,7K5dzhGda2vRTaAWYI3hrb
Dangerous Woman,Ariana Grande,6RUhbFEhrvGISaQ8u2j2JN
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,37FXw5QGFN7uwwsLy8uAc0
DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,5adqS3stLaSPAEOszOnpXG
Never Be Like You (feat. Kai),Flume,5WI2ltQIdwgzf1SNE76JyR
H.O.L.Y.,Florida Georgia Line,0BCy325UZyR9z0t0uxwn2N
Cold Water,Major Lazer,7zsXy7vlHdItvUSH8EwQss
2 Phones,Kevin Gates,0wdKiSBUT7aZkXUIdJWcwC
You Don't Own Me (feat. G-Eazy),SAYGRACE,2CpH1L4CUR47RARB3PgY1l
Close,Nick Jonas,3lSDIJ2abCrOdDJ6pshUap
LUV,Tory Lanez,16Ah4QqH4mgYVXqfC4mdSd
Side To Side,Ariana Grande,4HeCFqiB1rBqGqvE10rF1a
This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,46NBoIAHrmR7qcUGCIFEjR
Hotter Than Hell,Dua Lipa,5eTNdkstwKaNahHf41fJ9u
Same Old Love,Selena Gomez,1BZG99C7Co1r6QUC3zaS59
HandClap,Fitz and The Tantrums,4qRaZYiaOsSvWC7VgcxrI0
Sorry,BeyoncÃ©,0lnIJmgcUpEpe4AZACjayW
Tiimmy Turner,Desiigner,2vwvGMStv1nEuoOTd4xgMu
Stay (feat. Maty Noyes),Kygo,5masKPHeAOVNgxdLebIcK7
Hide Away,Daya,7fPyCCiXVwbzPQ1MtoUChl
All Time Low,Jon Bellion,0SuLAslEMFZAXf0SwY7syi
Hands To Myself,Selena Gomez,1LoriJC05IrHIDwj3q0KC1
One Call Away,Charlie Puth,7soJgKhQTO8hLP2JPRkL5O
Sweet Lovin' - Radio Edit,Sigala,1qp0ptMXNg9hqLH8sk7cc2
Don't Mind,Kent Jones,27PmvZoffODNFW2p7ehZTQ
Here,Alessia Cara,5zUQZjVB6bfewBXWqsP9PY
Cool Girl,Tove Lo,3tJ4y2Zqx6gM9xOAuFfsSF
Girls Like (feat. Zara Larsson),Tinie Tempah,0rHVd8h0cFwgLgPFem6S60
Shape of You,Ed Sheeran,1KqvRRQd3lfM0pAlkGPrgD
Believer,Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP
Despacito,Luis Fonsi,6habFhsOp2NvshLv26DqMb
Bad Things (with Camila Cabello),Machine Gun Kelly,1PSBzsahR2AKwLJgx8ehBj
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2hrUO4drrO63i7FYbCLBl2
Havana (feat. Young Thug),Camila Cabello,1rfofaqEpACxVEHIZBJe6W
Thunder,Imagine Dragons,1zB4vmk8tFRmM9UULNzbLB
Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,1nueTG77MzNkJTKQ0ZdGzT
That's What I Like,Bruno Mars,0KKkJNfGyhkQ5aFogxQAPU
Perfect,Ed Sheeran,5T6bJp3XgwT0IaCfKMxmAu
There's Nothing Holdin' Me Back,Shawn Mendes,7JJmb5XwzOO8jgpou264Ml
Say You Won't Let Go,James Arthur,5uCax9HTNlzGybIStD3vDh
Passionfruit,Drake,52JVO9jBTTmdxncddU06sN
goosebumps,Travis Scott,6gBFPUFcJLzWGx4lenP6h2
Too Good At Goodbyes,Sam Smith,1mXVgsBdtIVeCLJnSnmtdV
Look What You Made Me Do,Taylor Swift,7t1lBIr3WIEtqQEOdZFMUf
HUMBLE.,Kendrick Lamar,7KXjTSCq5nL1LoYtL7XAwS
Unforgettable,French Montana,3B54sVLJ402zGa6Xm4YGNe
Love On The Brain,Rihanna,5oO3drDxtziYU2H1X23ZIp
Sign of the Times,Harry Styles,5Ohxk2dO5COHF1krpoPigN
Attention,Charlie Puth,5cF0dROlMOK5uNZtivgu50
...Ready For It?,Taylor Swift,2yLa0QULdQr0qAIvVwN6B5
LOVE. FEAT. ZACARI.,Kendrick Lamar,6PGoSes0D9eUDeeAafB2As
Redbone,Childish Gambino,25ypHCQpDX2nrDFly7eZLZ
Jocelyn Flores,XXXTENTACION,7m9OqQk4RVRkw9JJdeAw96
Congratulations,Post Malone,3a1lNhkSLSkpJE4MSHpDu9
Bored,Billie Eilish,04sN26COy28wTXYj3dMoiZ
Whatever It Takes,Imagine Dragons,6Qn5zhYkTa37e91HC1D7lb
No Lie,Sean Paul,48QmG1dfvMuYLxMPt7KSRA
XO Tour Llif3,Lil Uzi Vert,7GX5flRQZVHRAGd6B4TmDO
Mask Off,Future,0VgkVdmE4gld66l8iyGjgx
New Rules,Dua Lipa,2ekn2ttSfGqwhhate0LSR0
I Donâ€™t Wanna Live Forever (Fifty Shades Darker),ZAYN,55n9yjI6qqXh5F2mYvUc2y
More Than You Know,Axwell /\ Ingrosso,6h5PAsRni4IRlxWr6uDPTP
I Feel It Coming,The Weeknd,3dhjNA0jGA8vHBQ1VdD6vV
BUTTERFLY EFFECT,Travis Scott,5HwLSszB1grqLoEqZFycbD
Mercy,Shawn Mendes,0AS63m1wHv9n4VVRizK6Hc
Little Dark Age,MGMT,5CcCBkStZgDp9qH7zfim2A
Young Dumb & Broke,Khalid,5Z3GHaZ6ec9bsiI5BenrbY
Hold On,Chord Overstreet,5vjLSffimiIP26QG5WcN2K
Human,Rag'n'Bone Man,58zsLZPvfflaiIbNWoA22O
Magnolia,Playboi Carti,1pO1O8USQz5pljavo50CJc
24K Magic,Bruno Mars,6b8Be6ljOzmkOmFslEb23P
Castle on the Hill,Ed Sheeran,6PCUP3dWmTjcTtXY02oFdT
I Fall Apart,Post Malone,75ZvA4QfFiZvzhj2xkaWAh
DNA.,Kendrick Lamar,3uRLwBjI2TahxslcMTvpFs
Him & I (with Halsey),G-Eazy,5k38wzpLb15YgncyWdTZE4
Scared to Be Lonely,Martin Garrix,3ebXMykcMXOcLeJ9xZ17XH
Galway Girl,Ed Sheeran,0afhq8XCExXpqazXczTSve
Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,1f5cbQtDrykjarZVrShaDI
Bank Account,21 Savage,5eqK0tbzUPo2SoeZsov04s
Location,Khalid,1WIfWj5skn5UUZTs4cEFBe
Save That Shit,Lil Peep,64PgpLHuQK3UJ5qZ875Vei
Glorious (feat. Skylar Grey),Macklemore,0CokSRCu5hZgPxcZBaEzVE
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,5bcTCxgc7xVfSaMV3RuVke
Happier,Ed Sheeran,2RttW7RAu5nOAfq6YFvApB
Stay,Zedd,6uBhi9gBXWjanegOb2Phh0
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,3zXzamZbv0h9Iyq1n3b1uo
Slow Hands,Niall Horan,2cOUlop2ZakjOKe4WinesN
1-800-273-8255,Logic,5tz69p7tJuGPeMGwNTxYuV
Issues,Julia Michaels,7vu0JkJh0ldukEYbTVcqd0
What About Us,P!nk,0Qh38w01QRXK6KHIv0e3hb
Malibu,Miley Cyrus,1UZOjK1BwmwWU14Erba9CZ
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,5uDASfU19gDxSjW8cnCaBp
Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN,3e7sxremeOE3wTySiOhGiP
Fetish (feat. Gucci Mane),Selena Gomez,4lnAN2S1fcI0SjxEbksZVr
Sorry Not Sorry,Demi Lovato,0yvPEnB032fojLfVluFjUv
Black Beatles,Rae Sremmurd,6fujklziTHa8uoM5OQSfIo
Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG
Mi Gente,J Balvin,7COfe3P7KgfwDwIRB8LIDw
Losin Control,Russ,4cxMGhkinTocPSVVKWIw0d
Plain Jane,A$AP Ferg,2YzmfPLqUx5CJOaw5ThsBV
Swang,Rae Sremmurd,6mapJIPnQ23RTAevUoE0DL
Bad and Boujee (feat. Lil Uzi Vert),Migos,0M9ydKzuF3oZTfYYPfaGX1
Scars To Your Beautiful,Alessia Cara,0wI7QkCcs8FUQE1OkXUIqd
Fake Love,Drake,3YspylwDrs1LuzPONbKmAL
Lust For Life (with The Weeknd),Lana Del Rey,0mt02gJ425Xjm7c3jYkOBn
Green Light,Lorde,6ie2Bw3xLj2JcGowOlcMhb
Tunnel Vision,Kodak Black,4Q3N4Ct4zCuIHuZ65E3BD4
Bodak Yellow,Cardi B,6KBYefIoo7KydImq1uUQlL
Sky Walker (feat. Travis Scott),Miguel,5WoaF1B5XIEnWfmb5NZikf
Caroline,AminÃ©,5hTpBe8h35rJ67eAWHQsJx
iSpy (feat. Lil Yachty),KYLE,6xbraxG0bSBOuAr5IUXmtM
Slide (feat. Frank Ocean & Migos),Calvin Harris,6gpcs5eMhJwax4mIfKDYQk
do re mi,blackbear,6Se3x9ANMLv0dCDsjGmEjh
Lonely Together (feat. Rita Ora),Avicii,75NhhYjHO43mvZgYtnXgti
Despacito - Remix,Luis Fonsi,5aPZ8WDKgtij3zbknGFnhC
Rolex,Ayo & Teo,0pSBuHjILhNEo55xK1zrRt
Sit Next to Me,Foster The People,7w87IxuO7BDcJ3YUqCyMTT
ELEMENT.,Kendrick Lamar,3uubYELqTxIOqGalMtUq63
SUBEME LA RADIO,Enrique Iglesias,0mnAmQX1pciMncT2qFCNmK
No Limit,G-Eazy,2DQ1ITjI0YoLFzuADN1ZBW
Most Girls,Hailee Steinfeld,10GJQkjRJcZhGTLagFOC62
Chained To The Rhythm,Katy Perry,7qvxFz3JodM0A7xEM7k3YD
Friends (with BloodPopÂ®),Justin Bieber,7iNIg7XDEaYECfWD5dJ9Va
Praying,Kesha,0jdny0dhgjUwoIp5GkqEaA
September Song,JP Cooper,0zbzrhfVS9S2TszW3wLQZ7
Bounce Back,Big Sean,0SGkqnVQo9KPytSri1H6cF
Strip That Down (feat. Quavo),Liam Payne,29JrmE89KgRyCxBIzq2Ocw
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,45XhKYRRkyeqoW3teSOkCM
no tears left to cry,Ariana Grande,2qT1uLXPVPzGgFOx4jtEuo
lovely (with Khalid),Billie Eilish,3az62jBzapcmY6WHtgv955
One Kiss (with Dua Lipa),Calvin Harris,7ef4DlsgrMEH11cDZd32M6
Delicate,Taylor Swift,1Fj0T1XKuhRu7EZzJ7NJIK
